,Date,city,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
193,13/06/2009,Albury,1.8,12.4,0,,,ENE,28,E,NE,4,15,86,60,1018.3,1013,,4,5.9,12.1,No,0,No
194,14/06/2009,Albury,2,15.8,0,,,NNE,24,,NE,0,11,82,49,1011.8,1009.3,,,6.5,15.5,No,0.4,No
195,15/06/2009,Albury,0.5,14.9,0.4,,,ESE,13,NNE,,2,0,99,63,1013.9,1012.8,,,5.4,13.9,No,0,No
196,16/06/2009,Albury,1.2,17.7,0,,,SE,17,,ESE,0,6,83,49,1022.3,1022.2,,,6.6,15.4,No,0,No
197,17/06/2009,Albury,0.6,15.9,0,,,WSW,13,,W,0,2,94,52,1029.7,1027.7,,,5.6,14.9,No,0,No
198,18/06/2009,Albury,0.5,14.7,0,,,N,11,N,,6,0,99,63,1031.6,1028.6,8,,4.7,14.5,No,0,No
199,19/06/2009,Albury,0.5,15.3,0,,,ESE,13,NE,SE,6,6,93,56,1030.8,1027.1,,,5.4,15.1,No,0,No
200,20/06/2009,Albury,0.9,17.3,0,,,NNE,28,NE,NE,4,17,85,56,1025.7,1020.6,7,8,7,16.7,No,1.6,Yes
201,21/06/2009,Albury,7,17,1.6,,,ENE,46,NW,ENE,4,20,99,71,1021.9,1018.6,1,1,8.3,16.4,Yes,5.6,Yes
202,22/06/2009,Albury,5,14.9,5.6,,,SE,19,SE,ENE,4,6,99,78,1020.7,1018.6,1,8,9.1,13.6,Yes,0,No
203,23/06/2009,Albury,3.9,15.5,0,,,W,35,ENE,SSE,11,7,99,70,1020.2,1016.4,8,6,8.3,15.2,No,6,Yes
204,24/06/2009,Albury,7.7,14.1,6,,,ESE,41,ESE,SE,7,9,81,65,1014.9,1012.7,8,5,9.6,13.7,Yes,0,No
205,25/06/2009,Albury,4.7,12.2,0,,,NNW,24,ESE,N,2,13,99,75,1015.5,1012.7,7,8,6.9,11.6,No,4.4,Yes
206,26/06/2009,Albury,6.9,13.7,4.4,,,SE,46,ESE,ESE,7,9,99,73,1011.6,1008.1,7,,8.4,13,Yes,0,No
207,27/06/2009,Albury,8.4,11.9,0,,,SSE,22,SE,SE,7,6,79,81,1007.8,1005.5,8,8,10.3,11.3,No,5.4,Yes
208,28/06/2009,Albury,9.3,12.3,5.4,,,W,22,WSW,NNW,9,11,98,76,1007.5,1006.6,7,8,9.8,12.3,Yes,3.6,Yes
209,29/06/2009,Albury,8.2,15.7,3.6,,,NE,26,NE,NNE,9,15,91,69,1011.4,1009.4,8,8,10.1,15.6,Yes,2,Yes
210,30/06/2009,Albury,9.1,16.1,2,,,NW,72,NE,NE,11,19,78,73,1007.6,1001,8,8,13.5,15.3,Yes,8.4,Yes
211,01/07/2009,Albury,8.3,13.3,8.4,,,NW,52,N,NW,20,22,85,68,1006.5,1005.2,8,5,9.5,13.1,Yes,5,Yes
212,02/07/2009,Albury,8.8,11.6,5,,,WNW,54,NW,WNW,19,19,88,74,1009.4,1006.8,8,4,8.8,11.4,Yes,7.8,Yes
213,03/07/2009,Albury,7.6,12,7.8,,,W,61,W,WSW,17,22,82,62,1008.6,1009.6,8,1,7.8,11.7,Yes,0,No
214,04/07/2009,Albury,5.7,13.2,0,,,WNW,39,WNW,WNW,15,24,91,76,1016.3,1014.9,8,8,7.9,12.6,No,0,No
215,05/07/2009,Albury,3.4,12.4,0,,,W,31,W,W,9,15,80,56,1019.9,1019,,,7,12,No,0,No
216,06/07/2009,Albury,0,12.1,0,,,ENE,19,NNE,WSW,7,7,99,65,1022.4,1020.4,8,,2.3,11.4,No,0,No
217,07/07/2009,Albury,-1.5,12.5,0,,,E,19,,ENE,0,7,91,46,1026,1024.6,,,2.4,12.4,No,0,No
218,08/07/2009,Albury,-1.7,13.8,0,,,E,17,,ESE,0,7,84,54,1030.4,1028.1,,,3.3,12.4,No,0.2,No
219,09/07/2009,Albury,-0.4,15,0.2,,,ESE,13,,SE,0,7,84,54,1032,1028.6,,,3.8,14.3,No,0,No
220,10/07/2009,Albury,0.1,13.5,0,,,E,13,,SSE,0,9,93,62,1028.7,1023.8,,,4.8,13.4,No,0.6,No
221,11/07/2009,Albury,4.8,13.3,0.6,,,NE,24,,NE,0,13,96,63,1020.5,1015.6,7,1,8.1,13.2,No,0.6,No
222,12/07/2009,Albury,8.1,16.5,0.6,,,NNW,33,SSE,NNW,7,19,77,53,1010.4,1007.7,2,6,11.6,15.4,No,1,No
223,13/07/2009,Albury,5.9,13.1,1,,,WNW,41,N,NNW,13,11,82,73,1007.6,1005.5,8,8,9,12.3,No,6.8,Yes
224,14/07/2009,Albury,6.9,11,6.8,,,W,30,N,SSW,9,9,94,75,1006.6,1005.8,8,8,7.5,10.1,Yes,1.8,Yes
225,15/07/2009,Albury,2.9,12.6,1.8,,,WSW,22,ENE,,4,0,99,57,1010.5,1009.9,8,,5.9,12.5,Yes,0,No
226,16/07/2009,Albury,-0.6,13.4,0,,,WNW,24,,WSW,0,9,95,57,1015.6,1014.5,,,3.8,12.8,No,0.2,No
227,17/07/2009,Albury,-0.3,14.4,0.2,,,N,17,NNE,SW,4,6,88,52,1022.4,1020.6,,,4.5,14.2,No,0,No
228,18/07/2009,Albury,-1,12,0,,,N,20,,N,0,11,98,64,1023,1019.5,7,5,3.2,11.2,No,0.6,No
229,19/07/2009,Albury,3.2,14.1,0.6,,,NNE,24,ESE,NE,7,11,94,65,1021.6,1019.8,8,8,7.8,13.5,No,0.2,No
230,20/07/2009,Albury,3.6,16.5,0.2,,,NW,39,,N,0,19,95,53,1023.1,1018.4,8,,7.1,16.3,No,0,No
231,21/07/2009,Albury,0.8,17.7,0,,,N,43,ENE,ENE,4,17,87,46,1019.7,1013.4,,,6.6,17.6,No,0,No
232,22/07/2009,Albury,6.6,12.3,0,,,W,44,ENE,NNW,7,20,74,81,1009.5,1006.2,7,8,11.3,10.2,No,9.8,Yes
233,23/07/2009,Albury,6,13.5,9.8,,,WNW,26,W,W,13,17,83,58,1015.1,1018.4,7,7,8.5,12.9,Yes,0,No
234,24/07/2009,Albury,-0.1,12.9,0,,,NW,22,,NNW,0,15,87,58,1027.3,1025.4,,2,3.7,11.6,No,0,No
235,25/07/2009,Albury,-0.3,12.2,0,,,NE,20,,NE,0,9,95,61,1026.8,1022.7,,,2.5,10.8,No,0,No
236,26/07/2009,Albury,2.1,9.8,0,,,SSE,13,,E,0,2,85,74,1018,1013.7,5,,4.4,9.6,No,0,No
237,27/07/2009,Albury,1.3,8.8,0,,,N,20,ENE,NNW,6,9,99,91,1019.9,1019.9,8,8,4.2,7.3,No,3.8,Yes
238,28/07/2009,Albury,4.2,12.7,3.8,,,WNW,31,NW,WNW,11,11,89,71,1024,1023.1,8,8,8.8,12,Yes,2.4,Yes
239,29/07/2009,Albury,8.3,13.2,2.4,,,WNW,24,NW,WSW,11,9,98,81,1026,1025.4,8,8,9.3,12.1,Yes,0.2,No
240,30/07/2009,Albury,3.3,12.1,0.2,,,NNW,22,,WNW,0,9,99,76,1025.8,1022.7,7,7,6.5,12,No,5.2,Yes
241,31/07/2009,Albury,6.5,14.5,5.2,,,W,35,W,WSW,19,22,81,61,1021.3,1021.5,5,8,11.6,12.7,Yes,0.2,No
242,01/08/2009,Albury,7.4,13.9,0.2,,,W,30,,WNW,0,15,99,70,1026.8,1025.3,7,3,8.9,13.3,No,0.8,No
243,02/08/2009,Albury,7.5,14.1,0.8,,,NNW,30,SW,NNW,2,17,94,65,1027.9,1024.8,1,6,10.5,13.3,No,0.8,No
244,03/08/2009,Albury,8.3,13.8,0.8,,,NNW,37,W,WNW,20,15,79,49,1023.1,1022.9,,,9.9,13.6,No,0,No
245,04/08/2009,Albury,3.2,14.7,0,,,SSE,17,,ENE,0,4,91,53,1021.7,1018.9,1,,5.7,14,No,5.4,Yes
246,05/08/2009,Albury,5.7,13.8,5.4,,,NNE,19,ENE,S,7,7,98,76,1022.2,1020.2,8,8,8.9,13.6,Yes,0.4,No
247,06/08/2009,Albury,5.1,17.1,0.4,,,N,35,,NE,0,19,99,58,1021.9,1016.7,7,,8,16.6,No,0.8,No
248,07/08/2009,Albury,8,13.9,0.8,,,WNW,57,WNW,WSW,35,33,79,47,1012.8,1015.6,8,8,9.8,13.7,No,4.2,Yes
249,08/08/2009,Albury,-0.8,12.9,4.2,,,WNW,24,E,WSW,6,6,78,50,1026.4,1023,,,4.4,12.3,Yes,0,No
250,09/08/2009,Albury,-1,12.2,0,,,ESE,15,S,E,2,7,91,48,1021.6,1018.5,,,2,12.1,No,0.2,No
251,10/08/2009,Albury,1.9,14.8,0.2,,,SE,20,SSE,SE,4,11,72,60,1018.6,1014.7,,,5.9,12.6,No,0.4,No
252,11/08/2009,Albury,5.9,17.7,0.4,,,NNE,43,E,NNW,19,22,62,59,1009,1008.6,1,1,14.8,15.6,No,4.8,Yes
253,12/08/2009,Albury,6.9,14.3,4.8,,,W,24,SSE,NW,6,13,99,74,1011.5,1010,8,8,9.1,13,Yes,0.2,No
254,13/08/2009,Albury,7.7,11.6,0.2,,,NW,22,NW,N,6,13,94,87,1015.7,1015.3,8,7,9.4,11.1,No,1.2,Yes
255,14/08/2009,Albury,6.8,15.2,1.2,,,WSW,22,,WNW,0,13,99,61,1021.1,1019.1,8,,9,14.7,Yes,0.2,No
256,15/08/2009,Albury,2.7,17.5,0.2,,,NNE,24,SE,NE,7,13,99,57,1021.2,1016.8,8,,6.7,17,No,1.6,Yes
257,16/08/2009,Albury,5.1,15.5,1.6,,,W,39,NE,ENE,11,11,79,70,1012.2,1006.4,8,8,11,14.3,Yes,3.2,Yes
258,17/08/2009,Albury,4.2,13.6,3.2,,,WNW,37,W,WNW,20,19,73,57,1018.2,1019.7,1,,9.8,12.8,Yes,0,No
259,18/08/2009,Albury,0.6,15.6,0,,,WNW,15,,S,0,6,85,58,1029.8,1027.2,,2,6,14.4,No,0,No
260,19/08/2009,Albury,1.6,16.4,0,,,E,17,NE,S,7,7,99,61,1027.7,1022.5,8,1,5.5,15.2,No,0,No
261,20/08/2009,Albury,5.5,18.4,0,,,N,22,ESE,N,6,13,78,51,1019.7,1014.3,,,11.1,17.3,No,1,No
262,21/08/2009,Albury,7.3,14.8,1,,,WNW,59,NNE,WSW,26,30,72,85,1004,1001.7,3,8,13.3,10.1,No,6.6,Yes
263,22/08/2009,Albury,0.2,14.1,6.6,,,NE,26,SE,NNE,9,13,90,57,1012,1009.6,,,5.8,12.9,Yes,3.8,Yes
264,23/08/2009,Albury,5.8,18.9,3.8,,,NNE,26,ENE,NNE,7,11,94,67,1011.5,1007.1,3,3,10.8,18.2,Yes,1.2,Yes
265,24/08/2009,Albury,8.9,17.1,1.2,,,WNW,63,NNW,NW,26,22,68,52,1004.1,1001,,,13.2,16.4,Yes,2,Yes
266,25/08/2009,Albury,7.1,12.8,2,,,W,85,W,NW,15,20,75,53,1009.6,1008.2,3,,7.7,11.7,Yes,3.6,Yes
267,26/08/2009,Albury,4.2,14.4,3.6,,,NW,43,NNW,NW,13,30,83,56,1016.1,1014.4,,8,6.9,13.6,Yes,0.4,No
268,27/08/2009,Albury,1.1,16.7,0.4,,,N,30,ENE,N,11,19,72,49,1018.5,1014.6,,,8.9,16.2,No,0,No
269,28/08/2009,Albury,1.1,18.6,0,,,NNW,24,ESE,E,7,11,87,51,1016.9,1013.3,,,7.2,17.6,No,4.2,Yes
270,29/08/2009,Albury,7.2,17.9,4.2,,,W,59,NE,W,20,19,81,80,1002.6,996.9,1,8,13,17.5,Yes,13.4,Yes
271,30/08/2009,Albury,6.3,11.1,13.4,,,WNW,56,W,W,26,20,77,57,1014.2,1015.2,8,8,6.7,10.7,Yes,1.4,Yes
272,31/08/2009,Albury,6.7,14.2,1.4,,,NW,39,NW,NW,19,22,90,72,1018.9,1016.8,7,5,9.7,13.9,Yes,3,Yes
273,01/09/2009,Albury,5.1,14.2,3,,,WNW,24,WNW,W,7,15,96,58,1023.2,1021.7,8,1,9.7,12.5,Yes,0,No
274,02/09/2009,Albury,1,16.8,0,,,ESE,24,ESE,E,9,9,82,45,1024.9,1020.2,,,7,16,No,0,No
275,03/09/2009,Albury,6.1,20.7,0,,,NE,43,SE,NE,4,24,80,54,1016.6,1010.8,,,10.2,20.3,No,1.4,Yes
276,04/09/2009,Albury,6.3,16.9,1.4,,,NW,35,ESE,WNW,6,13,85,58,1014.4,1012.3,1,,12.5,15.5,Yes,0,No
277,05/09/2009,Albury,2.1,15,0,,,WNW,30,ESE,NW,4,11,81,54,1019.5,1017.9,,6,8.6,14.9,No,0,No
278,06/09/2009,Albury,1.6,16.6,0,,,NE,37,SE,NE,9,20,79,47,1018.4,1011.4,,,8.3,15.4,No,0,No
279,07/09/2009,Albury,8.3,17.6,0,,,W,41,ENE,W,9,30,73,53,1005,1002.7,,,13.9,16.5,No,0,No
280,08/09/2009,Albury,5.7,16.5,0,,,W,46,W,WSW,7,30,90,59,1009.9,1009,5,4,9.4,15.3,No,0,No
281,09/09/2009,Albury,7.5,14.3,0,,,W,35,W,WNW,17,22,82,67,1012.8,1011.3,8,8,9.5,13.4,No,0,No
282,11/09/2009,Albury,,18.8,,,,N,31,SE,NNE,7,19,83,46,1022.2,1018.2,,,8.7,18.1,,0,No
283,12/09/2009,Albury,6.5,24.7,0,,,NE,39,SE,NE,6,22,70,39,1020,1015.4,,,13.2,24,No,0,No
284,13/09/2009,Albury,13.2,25.1,0,,,NNE,35,E,WNW,9,11,44,25,1017,1012.2,,,17.3,23.1,No,0,No
285,14/09/2009,Albury,4.3,17.8,0,,,SW,24,NE,NNW,2,6,60,29,1022.6,1019.9,,,10.9,17.1,No,0,No
286,15/09/2009,Albury,1.6,17.2,0,,,S,20,ESE,S,6,7,68,44,1022.5,1019.1,,,8.1,16.7,No,0,No
287,16/09/2009,Albury,2.8,21.1,0,,,E,17,E,ESE,7,9,74,39,1022.2,1016.8,,,11.2,20.7,No,0,No
288,17/09/2009,Albury,6.3,19,0,,,WNW,24,E,NW,6,2,76,73,1013.8,1011.9,,7,12.9,14,No,10.2,Yes
289,18/09/2009,Albury,7.4,20.4,10.2,,,WNW,46,,,0,0,75,54,1021.2,1018.6,,,12.9,20.3,Yes,0,No
290,19/09/2009,Albury,5.4,20.6,0,,,NNW,22,NE,WNW,6,11,98,46,1018.8,1015,8,8,10.2,19.2,No,0.4,No
291,20/09/2009,Albury,8,18.9,0.4,,,W,33,,W,0,20,79,50,1014.6,1013.7,8,,14.3,16.8,No,0.2,No
292,21/09/2009,Albury,3.7,19,0.2,,,NE,43,ESE,ENE,9,15,73,50,1014.5,1008.2,,,11.5,18.3,No,8.4,Yes
293,22/09/2009,Albury,11.5,20.2,8.4,,,NNE,50,NNW,N,17,13,77,55,1002.6,999.2,8,1,15.5,19.2,Yes,28.8,Yes
294,23/09/2009,Albury,9.3,16.8,28.8,,,W,56,W,WSW,26,30,82,54,997.8,1003.8,5,8,13.1,15.9,Yes,1.4,Yes
295,24/09/2009,Albury,8.2,18.2,1.4,,,NW,41,WNW,NW,9,24,72,55,1015.1,1011.8,,4,12.6,17.2,Yes,0,No
296,25/09/2009,Albury,5.3,20.6,0,,,NNW,44,NNE,N,22,13,60,57,1009.3,1002.9,2,7,15.2,17.3,No,6,Yes
297,26/09/2009,Albury,6.8,12.2,6,,,WNW,56,WNW,W,37,24,79,72,1005.2,1003.9,7,6,7.9,11.1,Yes,1.6,Yes
298,27/09/2009,Albury,4.5,12.9,1.6,,,W,61,WNW,W,35,37,78,72,1009.8,1008.4,5,8,6.7,10.7,Yes,0,No
299,28/09/2009,Albury,5.5,17.9,0,,,W,43,W,W,17,24,79,56,1012.3,1009.9,,1,9.2,16.8,No,0,No
300,29/09/2009,Albury,1.7,17,0,,,NW,19,E,WNW,6,11,73,49,1015.6,1013.4,,,9.4,16.2,No,0,No
301,30/09/2009,Albury,4,21.4,0,,,NNW,35,E,NNE,7,17,75,36,1018,1013.4,,,11.3,20.9,No,0,No
302,01/10/2009,Albury,8.9,21.1,0,,,SSW,28,N,S,6,9,76,61,1012.4,1008.8,,,12.9,19.4,No,0,No
303,02/10/2009,Albury,11.7,22,0,,,SE,30,S,SSW,4,11,68,55,1009.6,1004.9,,,16.1,20.6,No,3.2,Yes
304,03/10/2009,Albury,8.5,13.5,3.2,,,SSE,31,ESE,ESE,17,11,87,75,1014,1015.1,7,7,9.6,13,Yes,1.8,Yes
305,04/10/2009,Albury,9.6,16.2,1.8,,,NNE,20,,SE,0,9,85,75,1020.6,1019.4,,1,12.6,14.8,Yes,0.2,No
306,05/10/2009,Albury,8.3,19.7,0.2,,,W,35,,SW,0,20,85,47,1020.7,1018.6,4,,12.5,19.2,No,0,No
307,06/10/2009,Albury,5.2,16.2,0,,,SE,37,ENE,SSE,6,15,85,77,1020.2,1018.3,2,2,8.8,10,No,3.6,Yes
308,07/10/2009,Albury,3.8,15.9,3.6,,,S,35,,SSW,0,15,90,42,1018.7,1018.5,,,7.1,15.2,Yes,0,No
309,08/10/2009,Albury,1.2,16.3,0,,,ESE,39,E,SE,6,13,65,43,1024,1023.2,,,7.8,15.7,No,0,No
310,09/10/2009,Albury,3.2,18.2,0,,,SSE,33,ESE,S,11,9,63,39,1027.7,1025.7,,,11.8,17.8,No,0,No
311,10/10/2009,Albury,4.6,19,0,,,SE,22,SE,S,17,9,55,36,1029.5,1025.7,,,11.2,17.3,No,0,No
312,11/10/2009,Albury,6.4,18.7,0,,,W,48,SE,NNE,7,17,68,50,1022.6,1016.9,,,11.3,18.2,No,0,No
313,12/10/2009,Albury,5.8,23.3,0,,,W,59,SSE,NE,9,20,88,64,1007.9,999.4,,1,11,19,No,2,Yes
314,13/10/2009,Albury,6.6,17.7,2,,,N,50,N,NW,17,30,70,71,1001.9,997.6,7,6,10.8,14.8,Yes,7,Yes
315,14/10/2009,Albury,9.5,15.1,7,,,W,65,WNW,W,26,30,88,60,1000.5,1002.7,8,1,10.3,14.1,Yes,1.4,Yes
316,15/10/2009,Albury,9.7,15.7,1.4,,,WNW,50,NW,WSW,15,22,79,84,1008.5,1007.8,8,8,11.1,10.9,Yes,6.8,Yes
317,16/10/2009,Albury,4.1,16.6,6.8,,,W,39,W,WNW,15,19,77,56,1016,1016.2,,4,8.8,14.9,Yes,0,No
318,17/10/2009,Albury,4.6,19.2,0,,,WSW,28,SE,W,6,13,83,46,1022.7,1021.6,,1,10.9,18.8,No,0,No
319,18/10/2009,Albury,5.1,20.3,0,,,NW,24,SSW,ESE,6,9,72,50,1026.9,1024.7,,8,12.1,19.3,No,0,No
320,19/10/2009,Albury,5.1,22.7,0,,,NE,19,WSW,NW,4,6,78,38,1026.6,1023.7,,,12.2,22,No,0,No
321,20/10/2009,Albury,6.9,26.6,0,,,NNW,30,SE,S,7,17,71,31,1022.9,1018.4,,,13.4,25.8,No,0,No
322,21/10/2009,Albury,8.8,27.1,0,,,SSE,20,ESE,SSE,7,15,73,44,1018.9,1017.4,,,15.4,25.3,No,0,No
323,22/10/2009,Albury,9.1,27.1,0,,,WSW,24,SE,SSE,9,13,67,38,1020.8,1018.4,,,15.6,25.4,No,0,No
324,23/10/2009,Albury,8.1,23.9,0,,,WNW,35,ENE,SW,2,13,70,26,1019.6,1017.6,,,14.8,23.2,No,0,No
325,24/10/2009,Albury,7.4,25.4,0,,,WSW,30,E,W,9,13,68,28,1019.5,1016.2,,,14.7,24.8,No,0,No
326,25/10/2009,Albury,10.6,23.1,0,,,SE,63,WSW,WSW,2,13,68,34,1014.7,1013,,,14.4,21.3,No,0,No
327,26/10/2009,Albury,10.8,22,0,,,SE,35,SE,SSE,20,15,52,38,1023.8,1022,,,14.7,20.9,No,0,No
328,27/10/2009,Albury,5.9,24.1,0,,,ENE,26,S,NNE,7,9,64,43,1027.5,1023.1,,,12.9,23.4,No,0,No
329,28/10/2009,Albury,11.3,26.8,0,,,W,19,SE,SE,4,9,67,41,1025.4,1020.9,,,17.9,25.8,No,0,No
330,29/10/2009,Albury,14.5,26.9,0,,,NNW,31,SE,N,9,20,65,50,1023.4,1020.6,,,19.1,25.8,No,0,No
331,30/10/2009,Albury,13.7,29.1,0,,,WSW,22,SE,S,11,11,75,46,1022.8,1019.5,,,19.1,28.4,No,0,No
332,31/10/2009,Albury,15.6,30.8,0,,,SSE,20,E,SE,11,11,65,38,1022.3,1019,,,21.4,30.3,No,0,No
333,01/11/2009,Albury,17.8,34,0,,,WNW,33,SE,SE,9,17,66,35,1021.6,1017.3,,,23.1,32.7,No,0,No
334,02/11/2009,Albury,18.7,32.4,0,,,S,20,SE,SE,9,9,66,47,1018.8,1014.6,,,23.9,31.1,No,0,No
335,03/11/2009,Albury,18.7,24.3,0,,,W,46,W,W,24,20,46,39,1009.8,1011.9,,,24.2,21.9,No,0,No
336,04/11/2009,Albury,10,23.2,0,,,WNW,39,WSW,WNW,7,19,59,27,1017.1,1015.8,,,15,22.6,No,0,No
337,05/11/2009,Albury,6.6,25.3,0,,,NE,44,SE,SE,7,26,67,28,1020.5,1017.3,,,14,25.3,No,0,No
338,06/11/2009,Albury,10.8,27.9,0,,,SSE,28,SE,S,11,15,55,32,1025,1021.8,,,17.5,27,No,0,No
339,07/11/2009,Albury,11.3,29.8,0,,,S,22,SE,S,6,15,57,27,1028.5,1025.3,,,19.2,28.9,No,0,No
340,08/11/2009,Albury,13.5,31.8,0,,,SSE,28,SE,E,4,9,55,29,1029.1,1024.8,,,21,30.3,No,0,No
341,09/11/2009,Albury,15.4,33.4,0,,,WSW,37,ESE,SSE,7,13,48,29,1025.4,1020.6,,,22.1,32.8,No,0,No
342,10/11/2009,Albury,15.9,35.2,0,,,SW,33,SE,SW,7,11,49,23,1021,1017.2,,,23.3,33.8,No,0,No
343,11/11/2009,Albury,17.1,36,0,,,ESE,26,SSE,SE,4,13,43,18,1021.4,1017.8,,,24.5,34.9,No,0,No
344,12/11/2009,Albury,16.7,35.1,0,,,WSW,43,E,SW,2,28,49,18,1018.9,1014.8,,,24.7,34.6,No,0,No
345,13/11/2009,Albury,18.1,32.8,0,,,SE,31,SE,SSE,19,17,42,22,1017.2,1013.9,,,23.2,31.7,No,0,No
346,14/11/2009,Albury,13.4,35.4,0,,,W,46,SSE,SSW,13,11,55,25,1015.6,1011.2,,,21.7,32.6,No,0,No
347,15/11/2009,Albury,17.2,36.3,0,,,W,35,ENE,W,6,22,57,16,1009.8,1006.5,,,23.9,35.4,No,0,No
348,16/11/2009,Albury,15.3,35.1,0,,,W,54,SSE,S,4,13,46,20,1007,1002.6,,,24.1,33.4,No,0,No
349,17/11/2009,Albury,12.1,30.5,0,,,SSE,30,SSE,SSE,19,9,38,18,1008,1005.9,,,19.5,28.6,No,0,No
350,18/11/2009,Albury,11.4,33.5,0,,,N,24,S,W,9,9,53,18,1010,1007.1,,,21,32.7,No,0,No
351,19/11/2009,Albury,18.6,39.7,0,,,NW,37,NNE,WNW,17,22,29,11,1006.8,1004.6,,,27.8,39,No,0,No
352,20/11/2009,Albury,15.3,38.2,0,,,NW,78,SSE,WNW,4,13,45,21,1007.6,1002.3,,1,24.7,36.4,No,10.6,Yes
353,21/11/2009,Albury,19.3,21,10.6,,,NE,37,NE,SSE,9,9,95,91,1010.8,1009,8,8,19.7,20.8,Yes,25.8,Yes
354,22/11/2009,Albury,18.3,28.3,25.8,,,NNW,61,,W,0,46,98,67,1003.7,1003.5,8,8,19.2,25.6,Yes,0.4,No
355,23/11/2009,Albury,11.9,23.6,0.4,,,W,24,WSW,S,7,9,63,37,1020.7,1020.6,,,14.4,22.7,No,0,No
356,24/11/2009,Albury,12.8,25.8,0,,,WNW,30,SSE,S,7,7,60,40,1024.6,1021.6,,1,18.1,24.9,No,0,No
357,25/11/2009,Albury,17.2,32.9,0,,,SE,24,S,S,4,7,60,36,1020.8,1016,,,22,32,No,0,No
358,26/11/2009,Albury,21,34.5,0,,,N,78,SE,WNW,13,39,48,70,1012.2,1008.4,1,4,28.2,25.2,No,10.2,Yes
359,27/11/2009,Albury,15.9,26.2,10.2,,,N,24,NE,,11,0,82,56,1010.7,1008.6,7,5,17.6,24.7,Yes,0,No
360,28/11/2009,Albury,17.1,26.4,0,,,W,52,WNW,NW,24,24,48,27,1006.5,1002.7,2,1,18.8,25.7,No,9.4,Yes
361,29/11/2009,Albury,12.8,22.3,9.4,,,WNW,46,WSW,WNW,6,19,94,54,1000.5,1000.9,8,4,13.5,20.7,Yes,2.4,Yes
362,30/11/2009,Albury,13.2,23.9,2.4,,,SE,50,SSE,SE,9,24,82,35,1010.3,1009.3,3,1,15.9,23.6,Yes,0,No
363,01/12/2009,Albury,12.3,23.6,0,,,E,37,SE,SE,24,22,43,31,1018.4,1016.9,,,16.6,22.6,No,0,No
364,02/12/2009,Albury,10.6,27,0,,,WNW,39,SSE,WSW,7,9,48,29,1022,1018.9,,,16.8,25.5,No,0,No
365,03/12/2009,Albury,11.4,31.5,0,,,W,50,S,NNW,6,17,57,16,1019.2,1014.3,,,20.3,29.8,No,0,No
366,04/12/2009,Albury,12.3,27.5,0,,,WSW,44,SW,SW,11,20,42,7,1015.9,1014.4,,,19.5,26.8,No,0,No
367,05/12/2009,Albury,10.7,26.7,0,,,W,37,SE,WSW,2,24,44,22,1015.1,1012.9,,,17.6,25.7,No,0,No
368,06/12/2009,Albury,11.1,30.7,0,,,W,28,NE,W,4,13,58,23,1015.9,1012.4,,,18.9,28.7,No,0,No
369,07/12/2009,Albury,13.4,31.9,0,,,W,39,ENE,NW,6,28,47,19,1012.3,1009,,,21.2,30.6,No,0,No
370,08/12/2009,Albury,18.2,24.9,0,,,SW,54,WSW,SW,13,28,58,45,1006.9,1006,7,5,21,21.8,No,1.2,Yes
371,09/12/2009,Albury,9.2,25.4,1.2,,,WNW,30,SSW,NW,6,15,64,24,1011.6,1009.2,,,15.7,23.4,Yes,0,No
372,10/12/2009,Albury,14.2,27.4,0,,,W,52,SE,W,6,19,52,26,1008.9,1004.7,7,7,19.7,25.6,No,1,No
373,11/12/2009,Albury,9.2,22.6,1,,,SW,41,WSW,SW,19,20,62,30,1016.9,1016.3,6,3,12.8,21,No,0,No
374,12/12/2009,Albury,9,26.5,0,,,WSW,39,ENE,SW,4,15,52,31,1019.2,1016.1,,4,17,26,No,0,No
375,13/12/2009,Albury,11.8,29.6,0,,,SW,43,SSE,WSW,2,24,52,27,1017.6,1015,,,19.5,28.9,No,0,No
376,14/12/2009,Albury,13.6,32,0,,,SSE,28,SSE,SSE,13,15,48,25,1018.7,1015.8,,,21.8,30.6,No,0,No
377,15/12/2009,Albury,13.1,34.7,0,,,SSW,28,SE,S,7,19,51,22,1019.4,1015.4,,,22.1,32.5,No,0,No
378,16/12/2009,Albury,14.6,38.6,0,,,NNW,39,SSE,NNE,9,20,45,8,1017,1012.3,,,23.8,36.9,No,0,No
379,17/12/2009,Albury,14.5,40.3,0,,,NW,107,S,WNW,9,50,40,28,1008.9,1005.7,,2,24.2,31.4,No,3,Yes
380,18/12/2009,Albury,12.2,26.4,3,,,W,41,NW,W,11,17,60,19,1015,1014.1,,,16,24.9,Yes,0,No
381,19/12/2009,Albury,11.1,29.2,0,,,WSW,37,SSE,WSW,2,20,45,23,1016.2,1014.2,,,19.1,27.7,No,0,No
382,20/12/2009,Albury,12,31.3,0,,,NNW,31,SSE,ESE,7,7,52,21,1018.1,1013.7,,,20.8,30.4,No,0,No
383,21/12/2009,Albury,12.7,33.7,0,,,NW,39,ESE,NW,6,22,48,10,1013.5,1009.6,,,21,32.7,No,0,No
